LOCAL,TIPO_ACID,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,HORA,DIA_SEM,TEMPO,REGIAO,FATAIS,FERIDOS_GR
Cruzamento,QUEDA,1,0,0,0,0,0,0,0,0,1,22:30,SEXTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,1,0,1,0,0,0,0,0,0,0,13:03,SEXTA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,15:00,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,14:15,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:15,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,12:30,SEXTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,18:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,14:25,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,1,0,0,0,10:30,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,16:00,SEXTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,09:20,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,13:15,SEXTA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,16:00,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,08:40,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,12:10,SEXTA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,0,0,0,0,0,0,1,1,0,0,08:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,0,0,0,0,1,0,0,1,0,0,16:30,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,12:05,SEXTA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,1,0,0,0,18:50,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,16:20,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,08:20,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,09:00,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,11:30,SEXTA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,10:20,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,07:35,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,12:05,SEXTA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,08:04,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,09:00,SABADO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,08:50,SABADO,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,15:00,SABADO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,14:55,SABADO,BOM,CENTRO,0,0
Logradouro,COLISAO,1,0,0,1,0,0,0,0,0,0,11:30,SABADO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,11:00,SABADO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,11:15,SABADO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,10:25,SABADO,BOM,CENTRO,0,0
Logradouro,CHOQUE,3,0,0,0,0,0,0,1,0,0,05:50,SABADO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,13:10,SABADO,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,17:15,SABADO,NUBLADO,LESTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,04:20,SABADO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,01:45,SABADO,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,08:15,SABADO,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,11:10,SABADO,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,11:25,SABADO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,05:50,SABADO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:05,SABADO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,1,0,0,0,0,0,0,0,13:12,SABADO,BOM,NORTE,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,23:15,SABADO,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,12:00,SABADO,BOM,SUL,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,04:00,DOMINGO,BOM,SUL,0,0
Cruzamento,CHOQUE,1,1,0,0,0,0,0,0,0,0,20:00,DOMINGO,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:35,DOMINGO,BOM,SUL,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,21:50,DOMINGO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,21:30,DOMINGO,BOM,CENTRO,0,0
Cruzamento,EVENTUAL,2,0,0,0,0,0,0,0,0,0,08:40,DOMINGO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,00:25,DOMINGO,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,20:40,DOMINGO,BOM,SUL,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,14:15,DOMINGO,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,22:38,DOMINGO,NUBLADO,SUL,0,0
Logradouro,CHOQUE,3,0,0,0,0,0,0,0,0,0,23:50,DOMINGO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,1,0,0,0,0,19:00,DOMINGO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:50,DOMINGO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,19:00,DOMINGO,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,18:40,DOMINGO,BOM,LESTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,15:30,DOMINGO,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,12:00,DOMINGO,BOM,LESTE,0,0
Cruzamento,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,08:00,DOMINGO,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,20:15,DOMINGO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:00,DOMINGO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,18:15,DOMINGO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,19:15,DOMINGO,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,18:50,DOMINGO,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,19:00,DOMINGO,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,14:50,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:05,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,16:25,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,14:40,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,10:30,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:01,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,09:31,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,1,1,0,0,0,0,0,0,0,0,09:50,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,11:40,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,14:20,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,0,1,1,0,0,0,0,0,0,0,07:45,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,20:10,SEGUNDA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,07:30,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,18:20,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,4,0,0,0,0,0,0,0,0,0,12:20,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,20:00,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,20:30,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,00:20,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,01:05,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,17:45,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,16:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,1,0,0,0,0,0,08:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,15:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,1,0,0,0,0,0,1,0,0,0,08:24,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,10:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,12:15,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,09:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,13:50,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,1,0,0,0,0,0,08:20,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,17:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,16:00,SEGUNDA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,18:15,SEGUNDA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,CHOQUE,2,1,0,0,0,0,0,0,0,0,13:45,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,15:26,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,18:10,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,20:45,SEGUNDA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,20:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,08:05,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,13:45,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,07:55,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,14:00,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,13:10,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,0,0,0,1,0,0,0,0,0,0,16:50,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,13:20,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,16:00,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,1,0,1,0,0,0,0,0,0,0,18:38,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,18:50,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,12:06,TERCA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,ABALROAMENTO,0,0,0,1,0,0,0,0,0,1,15:00,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,16:15,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,22:50,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,19:15,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,1,0,1,0,0,0,0,0,0,0,09:00,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,13:18,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,07:50,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,07:50,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,15:00,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,14:35,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,13:20,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,00:50,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,1,0,0,0,0,0,0,1,0,0,19:00,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,07:33,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,1,0,1,0,0,0,0,0,0,0,12:10,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,09:25,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,12:00,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:05,TERCA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,08:40,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,08:00,TERCA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,12:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,0,0,0,1,0,0,1,0,0,0,09:40,TERCA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,QUEDA,0,0,0,1,0,0,0,0,0,0,11:30,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:20,TERCA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,QUEDA,0,0,0,1,0,0,0,0,0,0,14:14,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,06:50,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,09:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,0,0,1,16:00,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,22:15,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,16:00,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,3,0,0,1,0,0,0,0,0,0,17:50,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,15:50,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,22:30,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,0,0,0,0,0,0,2,0,0,0,15:00,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ATROPELAMENTO,0,0,1,0,0,0,0,0,0,0,17:00,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,14:10,QUARTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,22:45,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,22:00,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,10:10,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,1,0,0,1,0,0,0,0,0,0,19:35,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,0,1,0,0,0,0,1,0,0,0,09:30,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,0,0,0,1,0,0,0,1,0,0,17:30,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,00:50,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,12:05,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,08:15,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,14:34,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,QUEDA,0,0,0,1,0,0,0,0,0,0,08:45,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,16:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,09:40,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,10:05,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,12:20,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,1,0,0,07:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,14:30,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,07:30,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,13:10,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,17:25,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,15:48,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,11:40,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,12:40,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,14:20,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,17:15,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,1,0,0,0,0,0,0,0,09:15,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,07:40,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,18:40,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,13:05,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,13:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,09:50,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,07:15,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,08:30,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,22:30,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,19:40,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,07:55,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,1,0,0,0,10:50,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,08:35,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,12:04,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,09:03,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,15:00,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,QUEDA,1,0,0,0,0,0,0,0,0,0,12:45,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,14:15,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,13:30,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,02:40,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,1,0,0,0,0,0,0,0,12:50,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,0,2,0,0,0,0,0,0,0,0,00:15,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,20:45,QUINTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,16:40,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,08:58,QUINTA-FEIRA,BOM,NORTE,1,0
Logradouro,COLISAO,1,0,0,0,0,0,1,0,0,0,13:54,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,08:15,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,00:30,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,07:40,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,1,0,0,18:15,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,16:10,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,15:00,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,2,1,0,0,0,0,0,0,0,0,09:40,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,08:00,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,1,1,0,0,0,0,0,0,0,0,15:50,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,15:20,QUINTA-FEIRA,BOM,NORTE,0,0
